,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_freq,emc_freq,inference_time,energy_consumption,temperature
328,1,0,0,0,499200,586500000,204000000,1.1167078018188477,24663.0,39250.0
329,1,1,0,0,652800,1122000000,40800000,27.1337628364563,29154.0,39642.857142857145
330,1,1,1,0,1728000,140250000,204000000,1.2239561080932615,16006.0,39312.5
331,1,0,0,0,960000,1300500000,204000000,1.05948805809021,16997.0,39541.66666666666
332,1,1,0,1,1113600,1211250000,800000000,0.4122788906097412,33841.0,39656.25
333,1,1,0,1,1267200,408000000,800000000,0.4046750068664551,38644.0,39611.11111111112
334,1,0,1,1,2035200,140250000,102000000,2.361785888671875,17995.0,39416.66666666666
335,1,0,1,1,1728000,408000000,1331200000,0.3159492015838623,49921.0,39545.454545454544
336,1,0,1,1,1728000,943500000,204000000,0.8421130180358887,14752.0,39571.42857142857
337,1,1,1,0,1420800,1211250000,665600000,0.4307920932769776,37919.0,39666.66666666666
338,1,0,0,0,499200,943500000,1062400000,0.6099059581756592,58181.0,39906.25
339,1,0,0,0,652800,586500000,40800000,26.29403185844421,24322.0,39178.57142857143
340,1,0,0,0,1574400,318750000,1600000000,0.3251819610595703,57305.0,39333.333333333336
341,1,1,0,1,1267200,1211250000,204000000,0.958415985107422,19745.0,39333.333333333336
342,1,1,1,0,1574400,497250000,1331200000,0.2853670120239258,35784.0,39416.66666666666
343,1,0,1,0,2035200,140250000,40800000,25.32198786735535,30457.0,39178.57142857143
344,1,1,0,1,499200,586500000,1331200000,0.5221118927001953,36360.0,39343.75
345,1,1,1,1,1881600,1300500000,800000000,0.2749450206756592,44891.0,39892.857142857145
346,1,0,1,1,960000,854250000,68000000,2.8859009742736816,14255.0,39250.0
347,1,0,0,0,1420800,675750000,408000000,1.05678391456604,27860.0,39083.333333333336
348,1,1,0,0,345600,675750000,1866000000,0.7649919986724854,57232.0,39791.66666666666
349,1,1,1,1,1267200,854250000,408000000,0.4657049179077149,22415.0,39333.333333333336
350,1,0,1,1,1267200,1032750000,1866000000,0.27451300621032715,33637.0,39857.142857142855
351,1,0,1,1,1574400,854250000,408000000,0.382086992263794,28735.0,39583.333333333336
352,1,0,0,1,499200,675750000,102000000,1.7476999759674072,17308.0,39333.333333333336
353,1,1,1,0,1113600,943500000,68000000,3.2597460746765137,14182.0,39312.5
354,1,1,0,1,2035200,318750000,800000000,0.35457205772399897,33230.0,39464.28571428572
355,1,1,0,0,960000,586500000,1331200000,0.7038280963897705,47484.0,39545.454545454544
356,1,0,0,1,652800,1300500000,68000000,3.2762138843536377,15132.0,39550.0
357,1,1,1,0,499200,497250000,1062400000,0.953350067138672,27632.0,39300.0
358,1,1,1,1,1420800,765000000,40800000,27.57060813903809,31330.0,39458.333333333336
359,1,1,1,0,1728000,140250000,204000000,1.074087142944336,17150.0,39250.0
360,1,0,0,0,1728000,854250000,204000000,1.0443909168243408,19021.0,39437.5
361,1,1,0,1,1420800,497250000,1866000000,0.35844993591308594,36569.0,39958.333333333336
362,1,0,1,1,1267200,229500000,102000000,2.0420868396759038,10674.0,39333.333333333336
363,1,0,1,0,1420800,675750000,204000000,1.0072321891784668,17116.0,39250.0
364,1,1,1,1,1881600,140250000,665600000,0.6733338832855225,40546.0,39428.57142857143
365,1,1,1,0,652800,140250000,800000000,0.8421552181243896,32015.0,39464.28571428572
366,1,1,0,0,1420800,1300500000,68000000,2.893582820892334,14788.0,39416.66666666666
367,1,0,0,1,806400,586500000,800000000,0.8554317951202393,33802.0,39406.25
368,1,1,1,1,2035200,854250000,665600000,0.3027968406677246,36661.0,39531.25
369,1,0,1,0,960000,765000000,204000000,1.0360648632049558,19744.0,39375.0
370,1,0,1,0,345600,854250000,204000000,1.3347718715667725,20816.0,39357.142857142855
371,1,0,0,0,1420800,1122000000,800000000,0.45289492607116705,39707.0,39722.22222222222
372,1,0,0,1,1420800,140250000,800000000,0.6507401466369629,40241.0,39611.11111111112
373,1,1,1,1,1574400,854250000,102000000,1.7078020572662354,17497.0,39400.0
374,1,1,0,0,2035200,765000000,68000000,2.9742469787597656,11586.0,39312.5
375,1,1,0,1,1574400,1211250000,1600000000,0.18477320671081546,35922.0,39666.66666666666
376,1,0,1,1,960000,497250000,204000000,1.2311749458312988,17992.0,39416.66666666666
377,1,1,1,0,2035200,1122000000,1866000000,0.2332170009613037,36668.0,40350.0
378,1,1,1,0,652800,1122000000,40800000,25.60540509223938,30759.0,39785.71428571428
379,1,0,1,0,499200,675750000,1866000000,0.6496298313140869,43653.0,40107.142857142855
380,1,0,0,0,2035200,765000000,40800000,25.88899898529053,24430.0,39500.0
381,1,1,0,1,1574400,765000000,800000000,0.2842841148376465,39145.0,39406.25
382,1,1,0,1,1420800,1300500000,204000000,0.8788509368896484,18486.0,39833.333333333336
383,1,0,0,0,1574400,1211250000,68000000,3.287245035171509,11700.0,39625.0
384,1,1,0,1,1728000,854250000,68000000,3.065474033355713,11700.0,39375.0
385,1,1,0,0,960000,1122000000,68000000,3.3470749855041504,11626.0,39416.66666666666
386,1,1,1,1,806400,1122000000,68000000,2.883153915405273,11130.0,39375.0
387,1,1,0,1,2035200,675750000,68000000,2.9389219284057617,11511.0,39250.0
388,1,1,0,0,652800,497250000,1600000000,0.4965939521789551,48739.0,39375.0
389,1,1,0,0,1267200,854250000,68000000,2.9769480228424072,14028.0,39187.5
390,1,0,0,0,1420800,854250000,1600000000,0.2709078788757324,64517.0,39500.0
391,1,1,1,1,960000,1211250000,40800000,27.305506944656372,32660.0,39875.0
392,1,1,0,0,1420800,140250000,1331200000,0.6404218673706055,52818.0,39857.142857142855
393,1,0,1,1,499200,140250000,40800000,26.364830017089844,30384.0,38950.0
394,1,0,1,0,345600,586500000,665600000,1.241598129272461,39799.0,38886.36363636364
395,1,1,1,0,1881600,1032750000,1600000000,0.1994190216064453,59235.0,39350.0
396,1,1,0,1,499200,854250000,68000000,2.8801069259643555,14144.0,39000.0
397,1,0,0,1,1113600,497250000,204000000,1.0395851135253906,14372.0,38833.333333333336
398,1,0,1,0,1728000,318750000,1866000000,0.3284831047058105,36151.0,39593.75
399,1,0,0,1,806400,140250000,40800000,26.71832513809204,26992.0,38666.66666666666
400,1,1,1,1,1574400,229500000,665600000,0.4660630226135254,33610.0,38650.0
401,1,0,1,0,1420800,1300500000,1866000000,0.3156280517578125,46299.0,39916.66666666666
402,1,0,0,1,652800,943500000,1062400000,0.8437719345092773,33383.0,39093.75
403,1,0,0,1,1881600,1211250000,204000000,0.9072041511535645,15744.0,39041.66666666666
404,1,0,1,0,1113600,854250000,40800000,27.02849507331848,29812.0,38857.142857142855
405,1,1,0,1,1420800,1122000000,40800000,27.124141216278076,32125.0,39250.0
406,1,1,0,1,806400,1211250000,204000000,1.2954039573669434,18488.0,39100.0
407,1,1,0,1,652800,586500000,102000000,1.6473631858825684,10674.0,39000.0
408,1,0,1,0,1728000,1211250000,1062400000,0.24526309967041016,42821.0,39550.0
409,1,0,0,1,1420800,675750000,800000000,0.4661219120025635,43136.0,39388.88888888888
410,1,1,1,0,499200,1122000000,102000000,1.959341049194336,16927.0,39125.0
411,1,1,1,1,1113600,140250000,800000000,0.6763489246368408,33459.0,39156.25
412,1,0,1,1,1267200,765000000,40800000,27.227298021316532,30535.0,39093.75
413,1,0,1,1,1420800,229500000,40800000,25.417577981948853,29507.0,38821.42857142857
414,1,1,0,0,1728000,1032750000,408000000,0.3614199161529541,28894.0,38750.0
415,1,0,1,1,1420800,943500000,1331200000,0.3652629852294922,29838.0,39166.66666666666
416,1,1,0,1,1267200,586500000,40800000,26.6657989025116,29393.0,38888.88888888888
417,1,0,0,1,1267200,408000000,800000000,0.4683630466461182,39403.0,38861.11111111112
418,1,1,0,1,652800,1122000000,102000000,2.0398521423339844,17955.0,38666.66666666666
419,1,1,1,0,499200,854250000,1331200000,0.8545639514923096,36278.0,39055.55555555556
420,1,0,0,0,652800,765000000,102000000,1.983767032623291,17650.0,38750.0
421,1,1,1,0,1728000,943500000,1866000000,0.213374137878418,13444.0,39642.857142857145
422,1,0,1,1,960000,497250000,68000000,3.275009870529175,10331.0,38812.5
423,1,0,1,1,2035200,1122000000,1331200000,0.18530797958374026,51102.0,39250.0
424,1,0,1,1,1881600,765000000,408000000,0.4808568954467773,26300.0,39083.333333333336
425,1,0,0,0,2035200,1122000000,102000000,1.6454939842224119,22339.0,39250.0
426,1,1,1,1,1267200,1122000000,102000000,2.129750967025757,18259.0,38916.66666666666
427,1,0,0,1,1881600,229500000,204000000,1.0777971744537354,17873.0,38916.66666666666
428,1,1,1,0,1728000,497250000,1062400000,0.3421468734741211,35594.0,39125.0
429,1,0,0,0,1574400,854250000,102000000,2.5383760929107666,17575.0,38958.333333333336
430,1,1,1,1,960000,229500000,1866000000,0.4144110679626465,44532.0,39450.0
431,1,0,0,0,345600,318750000,1600000000,0.6218140125274658,44115.0,39600.0
432,1,1,1,0,499200,318750000,800000000,0.8469741344451904,31176.0,39333.333333333336
433,1,1,1,0,1728000,943500000,204000000,0.9269199371337892,15209.0,39150.0
434,1,1,1,1,345600,586500000,1600000000,0.8525350093841553,43750.0,39375.0
435,1,0,1,0,806400,765000000,204000000,0.9994127750396729,14411.0,39250.0
436,1,0,1,1,1881600,854250000,1331200000,0.22560906410217285,10858.0,39625.0
437,1,0,0,0,499200,1211250000,1600000000,0.5066668987274171,43502.0,40107.142857142855
438,1,0,1,1,1113600,586500000,1062400000,0.3466191291809082,43212.0,39500.0
439,1,0,0,1,1728000,586500000,408000000,0.5548570156097412,24241.0,39375.0
440,1,1,1,1,806400,318750000,1062400000,0.4410359859466553,37465.0,39400.0
441,1,0,1,1,960000,675750000,1062400000,0.33976101875305176,34755.0,39500.0
442,1,1,0,0,1728000,318750000,665600000,0.4946320056915283,38489.0,39562.5
443,1,1,0,1,1267200,675750000,1062400000,0.2949950695037842,42605.0,39625.0
444,1,0,1,0,345600,675750000,204000000,1.298964023590088,21465.0,39437.5
445,1,1,0,0,1574400,1122000000,665600000,0.409602165222168,38413.0,39791.66666666666
446,1,1,1,1,1881600,140250000,665600000,0.641718864440918,40890.0,39821.42857142857
447,1,0,1,0,806400,1300500000,1866000000,0.3743720054626465,56798.0,40500.0
448,1,1,1,1,1728000,765000000,408000000,0.4699890613555908,24892.0,39937.5
449,1,0,1,1,1728000,1300500000,68000000,2.9916379451751713,18564.0,39833.333333333336
450,1,0,0,0,652800,1300500000,102000000,2.1862270832061768,15437.0,39571.42857142857
451,1,0,0,1,1881600,943500000,408000000,0.3911268711090088,30641.0,39708.333333333336
452,1,0,1,0,806400,318750000,68000000,2.9289660453796387,14714.0,39250.0
453,1,0,0,1,1728000,497250000,665600000,0.4286110401153565,40204.0,39500.0
454,1,0,0,0,1881600,408000000,800000000,0.3510308265686035,40471.0,39725.0
455,1,1,0,1,1728000,408000000,204000000,0.9228620529174804,14675.0,39400.0
456,1,0,1,0,499200,586500000,40800000,26.98916912078857,27602.0,39000.0
457,1,0,1,1,2035200,765000000,665600000,0.2949481010437012,40470.0,39000.0
458,1,1,1,0,1881600,943500000,1866000000,0.2424042224884033,33745.0,39666.66666666666
459,1,0,0,0,1881600,1122000000,1866000000,0.1836080551147461,34955.0,40500.0
460,1,0,0,1,652800,854250000,408000000,1.222386121749878,22379.0,39275.0
461,1,0,0,0,960000,1211250000,102000000,2.4166419506073,18982.0,39166.66666666666
462,1,0,1,0,1728000,586500000,1600000000,0.2612869739532471,49330.0,39500.0
463,1,1,0,1,1728000,765000000,408000000,0.3898589611053467,29001.0,39400.0
464,1,1,0,0,2035200,229500000,1866000000,0.4138660430908203,69384.0,40041.66666666666
465,1,0,0,1,499200,497250000,1062400000,1.018319845199585,36969.0,39678.57142857143
466,1,0,0,1,1881600,854250000,1062400000,0.22997307777404785,10782.0,39843.75
467,1,0,0,1,652800,1032750000,408000000,1.17777419090271,23366.0,39583.333333333336
468,1,0,1,0,960000,229500000,1062400000,0.5523738861083984,43291.0,39666.66666666666
469,1,1,0,0,806400,140250000,1866000000,0.6655571460723877,56609.0,40104.16666666666
470,1,1,0,1,1420800,1122000000,665600000,0.5232248306274414,38262.0,40000.0
471,1,0,0,0,499200,1122000000,68000000,3.0752990245819087,14409.0,39687.5
472,1,1,0,1,960000,675750000,40800000,27.62848711013794,25734.0,39250.0
473,1,1,0,0,1267200,854250000,1600000000,0.32242703437805176,60498.0,39409.09090909091
474,1,1,0,0,345600,1122000000,665600000,1.2680439949035645,46946.0,39479.16666666666
475,1,0,1,1,1574400,586500000,102000000,1.7225561141967771,10979.0,39250.0
476,1,0,0,1,1574400,1211250000,1062400000,0.2899801731109619,53883.0,39750.0
477,1,1,0,0,1881600,1211250000,1331200000,0.17632412910461426,32843.0,39704.545454545456
478,1,0,0,1,1267200,854250000,1062400000,0.3143219947814941,45536.0,39678.57142857143
479,1,1,0,1,345600,1032750000,665600000,1.2169508934020996,28434.0,39458.333333333336
480,1,1,1,0,1113600,408000000,1600000000,0.2931969165802002,31091.0,39678.57142857143
481,1,1,1,1,806400,1122000000,408000000,0.7689208984375,22340.0,39625.0
482,1,1,0,1,2035200,318750000,204000000,1.0401020050048828,16123.0,39583.333333333336
483,1,1,1,1,1574400,675750000,800000000,0.3324398994445801,37846.0,39593.75
484,1,1,0,1,499200,1300500000,40800000,26.976172924041748,32320.0,40000.0
485,1,1,1,0,2035200,1211250000,68000000,3.3544018268585205,16275.0,40000.0
486,1,1,1,1,345600,1032750000,1062400000,0.8825368881225586,33728.0,39972.22222222222
487,1,0,1,1,345600,318750000,102000000,1.9287369251251218,19442.0,39583.333333333336
488,1,1,0,1,345600,1300500000,1062400000,1.1745140552520752,35206.0,39812.5
489,1,0,1,1,1267200,765000000,800000000,0.3602390289306641,30905.0,39937.5
490,1,0,1,1,806400,675750000,1331200000,0.5139868259429932,38985.0,39888.88888888888
491,1,1,1,0,806400,854250000,1600000000,0.3722059726715088,41767.0,39937.5
492,1,0,1,0,2035200,1300500000,1866000000,0.18516206741333008,36859.0,41250.0
493,1,0,1,1,1267200,943500000,665600000,0.5111470222473145,32742.0,40194.444444444445
494,1,0,1,1,499200,1211250000,408000000,1.17323899269104,31597.0,40000.0
495,1,1,0,0,1267200,1211250000,102000000,1.6805689334869385,16162.0,39900.0
496,1,0,1,1,1881600,408000000,800000000,0.2915019989013672,41382.0,40062.5
497,1,0,1,1,806400,140250000,1600000000,0.6654438972473145,46949.0,40178.57142857143
498,1,0,1,0,2035200,675750000,68000000,2.9111940860748287,11206.0,39900.0
499,1,0,1,0,345600,675750000,665600000,1.3994159698486328,48183.0,40055.55555555556
500,1,0,0,1,1420800,229500000,665600000,0.5049788951873779,38221.0,40035.71428571428
501,1,1,0,0,499200,765000000,665600000,1.3031840324401855,31979.0,39812.5
502,1,0,1,1,2035200,408000000,40800000,28.704548120498657,33076.0,39875.0
503,1,0,0,0,1113600,229500000,68000000,2.97967791557312,11361.0,39583.333333333336
504,1,0,0,1,806400,765000000,1866000000,0.6355478763580322,53138.0,40250.0
505,1,1,1,1,1113600,229500000,40800000,27.30046010017395,28706.0,39291.66666666666
506,1,0,1,1,2035200,943500000,204000000,0.7819800376892091,15895.0,39250.0
507,1,0,0,1,960000,675750000,1600000000,0.5117158889770508,47980.0,39500.0
508,1,0,0,1,345600,1211250000,1866000000,0.5953068733215332,56297.0,40000.0
509,1,0,1,1,345600,1032750000,68000000,3.810803890228272,19249.0,39416.66666666666
510,1,0,1,0,1113600,675750000,68000000,2.86286997795105,14296.0,39187.5
511,1,0,0,0,1113600,1122000000,102000000,1.8792290687561035,14942.0,39250.0
512,1,1,1,1,1881600,1032750000,800000000,0.2277319431304932,13718.0,39392.857142857145
513,1,1,1,0,1574400,229500000,204000000,1.0802819728851318,14106.0,39187.5
514,1,0,1,1,345600,765000000,800000000,0.8028140068054199,35523.0,39250.0
515,1,0,1,0,1574400,586500000,40800000,26.489476203918453,29431.0,39035.71428571428
516,1,1,0,1,499200,1211250000,1062400000,0.7146780490875244,30068.0,39214.28571428572
517,1,1,0,1,2035200,1032750000,800000000,0.22887301445007324,38490.0,39464.28571428572
518,1,0,1,0,499200,765000000,68000000,3.1598289012908936,10256.0,38937.5
519,1,1,0,0,499200,408000000,40800000,24.775943040847782,25047.0,38583.333333333336
520,1,1,0,0,1574400,765000000,800000000,0.45540213584899897,39940.0,38833.333333333336
521,1,0,0,0,2035200,229500000,800000000,0.5221099853515625,37832.0,39111.11111111112
522,1,0,1,0,345600,1300500000,408000000,0.9171922206878662,32699.0,38958.333333333336
523,1,1,1,1,1881600,765000000,1331200000,0.2155780792236328,51292.0,39113.63636363636
524,1,1,0,0,1420800,943500000,68000000,2.8704509735107417,12157.0,38850.0
525,1,1,0,1,806400,1032750000,204000000,1.191020965576172,17955.0,38812.5
526,1,1,1,1,499200,1300500000,800000000,0.6349489688873291,32285.0,39166.66666666666
527,1,1,1,1,1881600,854250000,1866000000,0.19771790504455566,30436.0,39642.857142857145
528,1,0,1,0,2035200,408000000,800000000,0.292449951171875,41422.0,39531.25
529,1,1,1,1,2035200,1122000000,102000000,1.99032998085022,18945.0,39250.0
530,1,0,0,1,652800,408000000,204000000,1.316762924194336,14144.0,39062.5
531,1,0,1,1,1420800,765000000,665600000,0.38088107109069824,36287.0,39194.444444444445
532,1,0,1,1,1267200,675750000,102000000,1.7158379554748535,16926.0,39000.0
533,1,1,1,0,652800,586500000,408000000,1.053667068481445,21311.0,38958.333333333336
534,1,0,1,0,652800,318750000,665600000,0.8919720649719238,37801.0,39062.5
535,1,1,0,1,2035200,586500000,1600000000,0.19848108291625974,12800.0,39400.0
536,1,1,0,1,499200,943500000,1062400000,0.6961648464202881,44507.0,39500.0
537,1,0,0,1,345600,586500000,102000000,2.136920213699341,19556.0,39062.5
538,1,0,0,0,1420800,140250000,665600000,0.8012738227844238,41347.0,39222.22222222222
539,1,0,1,0,1728000,1032750000,102000000,1.9661669731140137,11282.0,39250.0
540,1,0,1,0,960000,497250000,204000000,1.1712510585784912,16660.0,39000.0
541,1,0,1,0,960000,1211250000,800000000,0.7522749900817871,39788.0,39333.333333333336
542,1,1,0,1,1113600,1211250000,1331200000,0.2847189903259277,47026.0,39607.142857142855
543,1,1,1,1,1420800,1211250000,204000000,0.934722900390625,18449.0,39350.0
544,1,0,0,1,1113600,408000000,1600000000,0.3131718635559082,58448.0,39500.0
545,1,1,0,1,1420800,1211250000,204000000,0.8914399147033691,15133.0,39400.0
546,1,1,1,0,960000,1032750000,102000000,2.1482689380645748,14446.0,39166.66666666666
547,1,1,0,0,2035200,140250000,1866000000,0.5921440124511719,77261.0,40022.72727272727
548,1,0,1,0,652800,943500000,102000000,1.96104097366333,13839.0,39375.0
549,1,0,0,1,1881600,318750000,1331200000,0.3043360710144043,37527.0,39718.75
550,1,1,1,1,2035200,765000000,1600000000,0.21669983863830566,28722.0,39892.857142857145
551,1,1,1,1,2035200,1300500000,204000000,0.9163968563079834,16770.0,39900.0
552,1,1,0,0,499200,586500000,1866000000,0.4806768894195557,51658.0,40100.0
553,1,0,0,1,960000,586500000,204000000,1.0695641040802002,14182.0,39666.66666666666
554,1,0,1,0,1267200,1211250000,408000000,0.6794569492340088,27212.0,39875.0
555,1,0,0,0,1420800,765000000,102000000,1.6925649642944336,14410.0,39500.0
556,1,0,0,0,345600,854250000,665600000,0.5779609680175781,22865.0,39700.0
557,1,1,0,0,2035200,318750000,102000000,1.977410078048706,11208.0,39500.0
558,1,1,0,0,1113600,586500000,665600000,0.5601940155029297,33265.0,39527.77777777778
559,1,1,0,0,652800,1032750000,204000000,1.0602600574493408,20772.0,39500.0
560,1,0,1,1,1267200,675750000,102000000,1.953671932220459,11018.0,39400.0
561,1,0,0,1,1574400,854250000,1866000000,0.17734098434448242,12647.0,40000.0
562,1,0,0,0,1113600,408000000,1600000000,0.3135709762573242,35136.0,40071.42857142857
563,1,1,1,0,2035200,1211250000,665600000,0.28101205825805664,16535.0,40178.57142857143
564,1,1,0,1,1574400,943500000,1600000000,0.2237231731414795,51597.0,40178.57142857143
565,1,1,1,1,1728000,675750000,40800000,25.487804889678955,31182.0,39750.0
566,1,0,0,0,499200,1211250000,408000000,0.9098200798034668,25268.0,39750.0
567,1,0,1,0,1728000,765000000,408000000,0.4473497867584229,26571.0,39700.0
568,1,0,1,1,960000,497250000,68000000,3.233531951904297,16774.0,39333.333333333336
569,1,0,0,1,345600,675750000,800000000,0.9186201095581056,41915.0,39500.0
570,1,0,0,0,345600,765000000,68000000,3.1759629249572754,13343.0,39333.333333333336
571,1,1,1,0,499200,1211250000,204000000,1.3767719268798828,15397.0,39400.0
572,1,0,1,0,806400,1122000000,800000000,0.7295730113983154,35211.0,39472.22222222222
573,1,0,1,1,1881600,1300500000,1600000000,0.2516031265258789,61715.0,40090.90909090909
574,1,0,1,0,1113600,765000000,40800000,27.754154920578003,29927.0,39312.5
575,1,1,0,1,960000,854250000,1866000000,0.3090689182281494,51899.0,39750.0
576,1,1,0,1,2035200,318750000,800000000,0.38880801200866705,37651.0,39625.0
577,1,0,1,0,652800,1032750000,408000000,1.2947208881378174,44374.0,39375.0
578,1,1,0,1,806400,586500000,204000000,1.2152740955352783,16622.0,39250.0
579,1,0,0,0,1267200,1211250000,68000000,2.8048019409179688,12350.0,39375.0
580,1,1,0,0,499200,1300500000,40800000,25.929945945739746,28772.0,39857.142857142855
581,1,1,1,1,652800,408000000,1331200000,0.5363099575042725,34221.0,39593.75
582,1,0,0,1,960000,1032750000,102000000,1.8899738788604736,17460.0,39500.0
583,1,0,0,1,1267200,318750000,204000000,1.1714718341827393,17384.0,39333.333333333336
584,1,1,0,1,2035200,1300500000,204000000,0.77923583984375,17073.0,39666.66666666666
585,1,0,0,0,1420800,1122000000,1062400000,0.3534519672393799,35517.0,39975.0
586,1,1,1,1,1267200,497250000,1600000000,0.33412599563598633,24465.0,39785.71428571428
587,1,1,1,0,960000,229500000,1866000000,0.4180550575256348,47503.0,40178.57142857143
588,1,1,1,0,1420800,1300500000,1866000000,0.2541780471801758,40789.0,40800.0
589,1,0,1,0,1881600,1032750000,1866000000,0.20040607452392575,35187.0,40875.0
590,1,0,1,0,1574400,1122000000,204000000,0.9006490707397461,15551.0,40500.0
591,1,0,1,0,1574400,1032750000,1866000000,0.3478279113769531,37522.0,40704.545454545456
592,1,0,0,1,1728000,1122000000,408000000,0.5389208793640137,24393.0,40333.333333333336
593,1,0,0,1,1267200,1122000000,204000000,1.1556389331817627,18185.0,40250.0
594,1,0,1,1,652800,497250000,1600000000,0.4204189777374268,42566.0,40187.5
595,1,1,1,0,1728000,943500000,68000000,2.933216094970703,11702.0,40062.5
596,1,0,1,1,345600,140250000,1866000000,0.8797619342803955,38858.0,40472.22222222222
597,1,1,0,1,1113600,1032750000,68000000,3.3316810131073,13953.0,40083.333333333336
598,1,1,1,1,960000,854250000,204000000,0.9348890781402588,18221.0,40000.0
599,1,1,1,0,652800,408000000,1062400000,0.5585329532623291,37199.0,40107.142857142855
600,1,0,0,1,806400,497250000,40800000,26.938560962677002,28019.0,39500.0
601,1,0,0,1,652800,318750000,102000000,1.9527390003204343,13572.0,39208.333333333336
602,1,1,1,0,1113600,1032750000,800000000,0.5479569435119629,37536.0,39416.66666666666
603,1,0,0,0,806400,675750000,204000000,0.9342100620269777,19291.0,39250.0
604,1,1,0,0,499200,586500000,102000000,1.9896810054779053,13687.0,39125.0
605,1,0,1,0,1267200,318750000,68000000,2.941902875900269,13649.0,39125.0
606,1,1,1,1,806400,586500000,40800000,26.450031995773315,28058.0,38687.5
607,1,0,1,0,1728000,229500000,665600000,0.4914560317993164,39327.0,38166.66666666666
608,1,1,1,1,2035200,229500000,1331200000,0.40108489990234375,37146.0,38500.0
609,1,1,1,0,652800,1211250000,800000000,0.706873893737793,34298.0,38464.28571428572
610,1,0,0,1,960000,1032750000,1866000000,0.3381519317626953,60270.0,38772.72727272727
611,1,1,0,1,499200,586500000,1331200000,0.6407701969146729,38759.0,38406.25
612,1,1,0,1,806400,229500000,40800000,27.185549020767212,27714.0,37321.42857142857
613,1,0,1,0,1728000,854250000,665600000,0.37190794944763184,40668.0,36833.333333333336
614,1,1,1,1,652800,854250000,408000000,1.0175490379333496,28738.0,36650.0
615,1,1,0,1,1728000,675750000,408000000,0.3936021327972412,24581.0,36625.0
616,1,0,0,0,1420800,943500000,40800000,25.96587300300598,29394.0,36750.0
617,1,1,0,0,1420800,854250000,1600000000,0.2117600440979004,56545.0,36791.66666666666
618,1,1,0,1,1113600,854250000,408000000,0.6560888290405273,21956.0,36583.333333333336
619,1,1,1,0,1420800,1122000000,408000000,0.5538818836212158,23366.0,36571.42857142857
620,1,0,1,0,1574400,140250000,1062400000,0.6232228279113771,52018.0,36909.09090909091
621,1,1,0,0,960000,1211250000,68000000,3.138478994369507,10940.0,36750.0
622,1,0,1,1,960000,1300500000,102000000,2.165220022201538,14370.0,36750.0
623,1,1,1,0,1728000,140250000,665600000,0.6803579330444336,38299.0,36687.5
624,1,0,0,0,1728000,318750000,800000000,0.35874485969543457,39443.0,36916.66666666666
625,1,1,0,0,499200,229500000,1062400000,0.6813321113586426,40549.0,36937.5
626,1,0,0,0,960000,140250000,665600000,0.8111650943756104,40471.0,37125.0
627,1,0,1,0,1113600,140250000,204000000,1.4524381160736084,17041.0,36937.5
628,1,0,0,1,1267200,140250000,102000000,1.980010986328125,13190.0,36650.0
629,1,1,0,1,1113600,765000000,1600000000,0.4320518970489502,33574.0,37142.857142857145
630,1,0,1,0,1574400,854250000,665600000,0.5524749755859375,35059.0,37250.0
631,1,1,1,0,1881600,586500000,408000000,0.3928189277648926,11929.0,37625.0
632,1,1,1,0,1728000,408000000,102000000,2.018934965133667,11586.0,36916.66666666666
633,1,1,1,1,1113600,854250000,1331200000,0.34789109230041504,28352.0,37250.0
634,1,1,0,1,1881600,943500000,102000000,2.2475049495697017,14865.0,37000.0
635,1,0,1,0,960000,586500000,1600000000,0.3832130432128906,44778.0,37343.75
636,1,1,0,1,1574400,765000000,68000000,3.2492339611053467,16889.0,37125.0
637,1,0,1,0,2035200,140250000,665600000,0.7002968788146973,42719.0,37444.444444444445
638,1,0,1,0,1267200,1300500000,68000000,3.3035569190979004,15665.0,37500.0
639,1,0,1,0,1728000,1122000000,1331200000,0.18126988410949707,32879.0,37964.28571428572
640,1,1,1,0,1881600,765000000,1600000000,0.20752310752868647,32459.0,37916.66666666666
641,1,1,1,0,1113600,675750000,1866000000,0.3571491241455078,60727.0,38178.57142857143
642,1,0,0,0,806400,318750000,1600000000,0.44851088523864746,55929.0,38208.333333333336
643,1,1,1,0,1881600,586500000,408000000,0.4682531356811523,23936.0,38000.0
644,1,0,0,1,1113600,675750000,1331200000,0.3907630443572998,32621.0,37931.81818181818
645,1,0,0,0,1113600,1032750000,40800000,26.84089684486389,26836.0,38208.333333333336
646,1,0,1,0,652800,1211250000,1866000000,0.5706429481506348,51165.0,38800.0
647,1,0,0,1,1267200,765000000,1062400000,0.6277909278869629,37192.0,38700.0
648,1,0,0,0,652800,318750000,408000000,1.078134059906006,31139.0,38416.66666666666
649,1,1,0,0,1728000,1300500000,1600000000,0.20705509185791016,39502.0,39500.0
650,1,1,1,0,499200,1032750000,68000000,2.9537079334259038,11358.0,38500.0
651,1,0,1,0,1420800,1122000000,204000000,0.8825011253356934,20125.0,38666.66666666666
652,1,0,0,1,499200,229500000,68000000,3.344287872314453,13076.0,38300.0
653,1,0,0,1,1267200,854250000,68000000,3.223180055618286,11170.0,38375.0
654,1,0,0,1,1267200,408000000,1600000000,0.3151340484619141,57201.0,38636.36363636364
655,1,1,0,1,1420800,586500000,68000000,2.8417110443115234,10865.0,38437.5
656,1,0,1,1,1267200,586500000,1331200000,0.25189900398254395,9261.0,38642.857142857145
