,model_name,sample,size,system_name,config_name,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,power_consumption
49,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config49,1,0,0,0,1574400,1,1300500000,1,1331200000,0.3079596095614963,8473.0
50,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config50,1,0,0,0,1574400,1,1300500000,1,1600000000,0.2816450860765245,8750.555555555555
51,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config51,1,0,0,0,1574400,1,1300500000,1,1866000000,0.2691439787546794,9069.333333333334
52,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config52,1,0,0,0,1574400,1,140250000,1,1062400000,1.6139430734846327,7823.555555555556
53,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config53,1,0,0,0,1574400,1,140250000,1,1331200000,1.5989073912302654,8627.888888888889
54,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config54,1,0,0,0,1574400,1,140250000,1,1600000000,1.6189085907406278,8745.222222222223
55,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config55,1,0,0,0,1574400,1,140250000,1,1866000000,1.5946596993340387,9411.666666666666
56,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config56,1,0,0,0,1574400,1,497250000,1,1062400000,0.583298577202691,5255.222222222223
57,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config57,1,0,0,0,1574400,1,497250000,1,1331200000,0.5497208701239692,5873.222222222223
58,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config58,1,0,0,0,1574400,1,497250000,1,1600000000,0.5329679912990994,6034.222222222223
59,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config59,1,0,0,0,1574400,1,497250000,1,1866000000,0.5270337528652616,6244.0
60,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config60,1,0,0,0,1574400,1,943500000,1,1062400000,0.39391888512505424,5262.666666666667
61,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config61,1,0,0,0,1574400,1,943500000,1,1331200000,0.3690339724222819,5736.0
62,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config62,1,0,0,0,1574400,1,943500000,1,1600000000,0.36573611365424263,6404.333333333333
63,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config63,1,0,0,0,1574400,1,943500000,1,1866000000,0.3609698348575168,6825.777777777777
64,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config64,1,0,0,0,1728000,1,1300500000,1,1062400000,0.34137196011013454,8220.111111111111
65,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config65,1,0,0,0,1728000,1,1300500000,1,1331200000,0.30773146947224933,8860.333333333334
66,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config66,1,0,0,0,1728000,1,1300500000,1,1600000000,0.28256411022610134,9206.222222222223
67,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config67,1,0,0,0,1728000,1,1300500000,1,1866000000,0.27167291111416286,9398.111111111111
68,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config68,1,0,0,0,1728000,1,140250000,1,1062400000,1.6118096775478787,7959.555555555556
69,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config69,1,0,0,0,1728000,1,140250000,1,1331200000,1.6154101689656575,9296.222222222223
70,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config70,1,0,0,0,1728000,1,140250000,1,1600000000,1.5892426702711318,9483.777777777777
71,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config71,1,0,0,0,1728000,1,140250000,1,1866000000,1.596694999270969,10130.444444444445
72,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config72,1,0,0,0,1728000,1,497250000,1,1062400000,0.5648646884494357,5805.444444444444
73,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config73,1,0,0,0,1728000,1,497250000,1,1331200000,0.5439188745286729,5983.111111111111
74,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config74,1,0,0,0,1728000,1,497250000,1,1600000000,0.5333112875620524,6390.666666666667
75,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config75,1,0,0,0,1728000,1,497250000,1,1866000000,0.5276698801252577,6455.0
76,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config76,1,0,0,0,1728000,1,943500000,1,1062400000,0.421130551232232,6210.222222222223
77,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config77,1,0,0,0,1728000,1,943500000,1,1331200000,0.3903634283277724,6751.777777777777
78,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config78,1,0,0,0,1728000,1,943500000,1,1600000000,0.3631896707746718,6819.444444444444
79,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config79,1,0,0,0,1728000,1,943500000,1,1866000000,0.3540326754252116,7130.222222222223
80,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config80,1,0,0,0,1881600,1,1300500000,1,1062400000,0.3396917978922526,8438.111111111111
81,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config81,1,0,0,0,1881600,1,1300500000,1,1331200000,0.3082192738850911,9190.111111111111
82,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config82,1,0,0,0,1881600,1,1300500000,1,1600000000,0.28517042265997994,8047.333333333333
83,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config83,1,0,0,0,1881600,1,1300500000,1,1866000000,0.2743934260474311,9954.555555555555
84,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config84,1,0,0,0,1881600,1,140250000,1,1062400000,1.6083385149637859,8738.333333333334
85,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config85,1,0,0,0,1881600,1,140250000,1,1331200000,1.5970298714107938,9450.0
86,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config86,1,0,0,0,1881600,1,140250000,1,1600000000,1.5896061526404486,10162.777777777777
87,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config87,1,0,0,0,1881600,1,140250000,1,1866000000,1.5849340226915147,10164.222222222223
88,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config88,1,0,0,0,1881600,1,497250000,1,1062400000,0.5618489053514268,5839.222222222223
89,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config89,1,0,0,0,1881600,1,497250000,1,1331200000,0.54479095670912,6246.0
90,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config90,1,0,0,0,1881600,1,497250000,1,1600000000,0.5631353590223525,7235.666666666667
91,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config91,1,0,0,0,1881600,1,497250000,1,1866000000,0.5510000387827555,7199.222222222223
92,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config92,1,0,0,0,1881600,1,943500000,1,1062400000,0.4118095503913032,6522.777777777777
93,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config93,1,0,0,0,1881600,1,943500000,1,1331200000,0.37656180063883465,6937.333333333333
94,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config94,1,0,0,0,1881600,1,943500000,1,1600000000,0.35412851969401044,6370.333333333333
95,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config95,1,0,0,0,1881600,1,943500000,1,1866000000,0.3413919077979194,7357.666666666667
96,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config96,1,0,0,0,2035200,1,1300500000,1,1062400000,0.3409960799747043,8615.0
97,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config97,1,0,0,0,2035200,1,1300500000,1,1331200000,0.30916062990824383,9300.222222222223
98,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config98,1,0,0,0,2035200,1,1300500000,1,1600000000,0.29821130964491105,10270.111111111111
99,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config99,1,0,0,0,2035200,1,1300500000,1,1866000000,0.27586939599778915,10197.777777777777
100,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config100,1,0,0,0,2035200,1,140250000,1,1062400000,1.6238975524902344,8805.333333333334
101,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config101,1,0,0,0,2035200,1,140250000,1,1331200000,1.5962340301937528,9694.555555555555
102,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config102,1,0,0,0,2035200,1,140250000,1,1600000000,1.5859746403164334,9910.888888888889
103,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config103,1,0,0,0,2035200,1,140250000,1,1866000000,1.583767467074924,10671.888888888889
104,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config104,1,0,0,0,2035200,1,497250000,1,1062400000,0.5615367889404297,5940.666666666667
105,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config105,1,0,0,0,2035200,1,497250000,1,1331200000,0.5490573512183295,6440.444444444444
106,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config106,1,0,0,0,2035200,1,497250000,1,1600000000,0.5544705390930176,7218.0
107,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config107,1,0,0,0,2035200,1,497250000,1,1866000000,0.5340891679128011,7470.666666666667
108,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config108,1,0,0,0,2035200,1,943500000,1,1062400000,0.40290172894795734,6743.0
109,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config109,1,0,0,0,2035200,1,943500000,1,1331200000,0.366515318552653,7191.333333333333
110,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config110,1,0,0,0,2035200,1,943500000,1,1600000000,0.3500647809770372,7486.0
111,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config111,1,0,0,0,2035200,1,943500000,1,1866000000,0.3423883385128445,7738.333333333333
112,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config112,1,0,0,0,345600,1,1300500000,1,1062400000,1.0482651657528348,3547.222222222222
113,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config113,1,0,0,0,345600,1,1300500000,1,1331200000,1.0210169156392415,3572.222222222222
114,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config114,1,0,0,0,345600,1,1300500000,1,1600000000,0.9903287092844645,3580.0
115,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config115,1,0,0,0,345600,1,1300500000,1,1866000000,1.169308794869317,3266.222222222222
116,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config116,1,0,0,0,345600,1,140250000,1,1062400000,1.9960815111796062,1862.3333333333333
117,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config117,1,0,0,0,345600,1,140250000,1,1331200000,1.9973565737406414,1989.6666666666667
118,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config118,1,0,0,0,345600,1,140250000,1,1600000000,1.9587676525115967,2040.4444444444443
119,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config119,1,0,0,0,345600,1,140250000,1,1866000000,1.9330727259318035,1996.111111111111
120,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config120,1,0,0,0,345600,1,497250000,1,1062400000,1.0608127646976047,1964.111111111111
121,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config121,1,0,0,0,345600,1,497250000,1,1331200000,1.0702907774183485,1964.111111111111
122,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config122,1,0,0,0,345600,1,497250000,1,1600000000,1.2339312500423856,1743.5555555555557
123,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config123,1,0,0,0,345600,1,497250000,1,1866000000,0.9904765552944608,2039.5555555555557
124,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config124,1,0,0,0,345600,1,943500000,1,1062400000,1.0450082355075412,2328.1111111111113
125,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config125,1,0,0,0,345600,1,943500000,1,1331200000,1.0214411152733698,2403.777777777778
126,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config126,1,0,0,0,345600,1,943500000,1,1600000000,0.9834505981869168,2377.8888888888887
127,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config127,1,0,0,0,345600,1,943500000,1,1866000000,1.007457070880466,2403.222222222222
128,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config128,1,0,0,0,499200,1,1300500000,1,1062400000,0.6975439389546713,4645.222222222223
129,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config129,1,0,0,0,499200,1,1300500000,1,1331200000,0.6712190839979384,4484.555555555556
130,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config130,1,0,0,0,499200,1,1300500000,1,1600000000,0.8133037620120578,4036.3333333333335
131,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config131,1,0,0,0,499200,1,1300500000,1,1866000000,0.6230182117886014,4694.444444444444
132,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config132,1,0,0,0,499200,1,140250000,1,1062400000,1.857361634572347,2945.6666666666665
133,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config133,1,0,0,0,499200,1,140250000,1,1331200000,1.8068862756093342,2971.0
134,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config134,1,0,0,0,499200,1,140250000,1,1600000000,1.7916379504733615,2988.0
135,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config135,1,0,0,0,499200,1,140250000,1,1866000000,1.7962120374043782,3002.777777777778
136,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config136,1,0,0,0,499200,1,497250000,1,1062400000,0.7981303268008761,2184.0
137,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config137,1,0,0,0,499200,1,497250000,1,1331200000,0.7412936952379015,2336.6666666666665
138,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config138,1,0,0,0,499200,1,497250000,1,1600000000,0.7195230589972602,2361.0
139,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config139,1,0,0,0,499200,1,497250000,1,1866000000,0.7011426554785835,2403.6666666666665
140,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config140,1,0,0,0,499200,1,943500000,1,1062400000,0.6859828895992703,3013.1111111111113
141,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config141,1,0,0,0,499200,1,943500000,1,1331200000,0.6447274419996474,3266.777777777778
142,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config142,1,0,0,0,499200,1,943500000,1,1600000000,0.6538030041588677,3283.4444444444443
143,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config143,1,0,0,0,499200,1,943500000,1,1866000000,0.6254452334509956,3173.1111111111113
144,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config144,1,0,0,0,652800,1,1300500000,1,1062400000,0.5014712810516357,5126.666666666667
145,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config145,1,0,0,0,652800,1,1300500000,1,1331200000,0.4788694116804335,5744.333333333333
146,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config146,1,0,0,0,652800,1,1300500000,1,1600000000,0.4771099090576172,5718.111111111111
147,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config147,1,0,0,0,652800,1,1300500000,1,1866000000,0.4477608998616536,5446.111111111111
148,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config148,1,0,0,0,652800,1,140250000,1,1062400000,1.798139148288303,3538.4444444444443
149,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config149,1,0,0,0,652800,1,140250000,1,1331200000,1.7488495773739285,3783.6666666666665
150,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config150,1,0,0,0,652800,1,140250000,1,1600000000,1.7243892086876764,3809.0
151,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config151,1,0,0,0,652800,1,140250000,1,1866000000,1.7221043639712863,3831.3333333333335
152,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config152,1,0,0,0,652800,1,497250000,1,1062400000,0.7224973307715522,2564.6666666666665
153,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config153,1,0,0,0,652800,1,497250000,1,1331200000,0.6731443405151367,2682.8888888888887
154,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config154,1,0,0,0,652800,1,497250000,1,1600000000,0.6509572135077583,2758.8888888888887
155,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config155,1,0,0,0,652800,1,497250000,1,1866000000,0.6363573604159884,2817.6666666666665
156,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config156,1,0,0,0,652800,1,943500000,1,1062400000,0.5516661273108588,3478.6666666666665
157,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config157,1,0,0,0,652800,1,943500000,1,1331200000,0.5047198401557075,3715.5555555555557
158,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config158,1,0,0,0,652800,1,943500000,1,1600000000,0.49143234888712567,3808.0
159,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config159,1,0,0,0,652800,1,943500000,1,1866000000,0.47030991978115505,3908.3333333333335
160,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config160,1,0,0,0,806400,1,1300500000,1,1062400000,0.45442186461554634,6090.777777777777
161,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config161,1,0,0,0,806400,1,1300500000,1,1331200000,0.41688211758931476,6463.111111111111
162,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config162,1,0,0,0,806400,1,1300500000,1,1600000000,0.3906250794728597,6420.111111111111
163,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config163,1,0,0,0,806400,1,1300500000,1,1866000000,0.38134103351169163,6518.777777777777
164,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config164,1,0,0,0,806400,1,140250000,1,1062400000,1.7056609789530437,4495.0
165,inceptionv3,ILSVRC2017_test_00002118.JPEG,600x600,TX2,Config165,1,0,0,0,806400,1,140250000,1,1331200000,1.6909465259975858,4495.0
