,Architecture,Cost,Energy,Error,Iteration,Method,SD,Total_Cost,Unnamed: 0,Volume
42,Deepspeech,0.0,0.16673569923763526,0.3778292402065733,42,FlexiBO+GP-Log,0.009415719170065494,282.69999999999993,42.0,0.2996989059993326
43,Deepspeech,0.0,0.1872506746846832,0.2853059071741538,43,FlexiBO+GP-Log,0.0015613376090527742,282.69999999999993,43.0,0.2996989059993326
44,Deepspeech,0.0,0.28440330444122697,0.2816386293951129,44,FlexiBO+GP-Log,0.0009037333482273481,282.69999999999993,44.0,0.2996989059993326
45,Deepspeech,0.0,0.22289080069576706,0.3605808344526321,45,FlexiBO+GP-Log,8.471634106442583e-05,282.69999999999993,45.0,0.2996989059993326
46,Deepspeech,25.7,0.3351734611031832,0.4867373806008832,46,FlexiBO+GP-Log,0.00814929653585405,308.3999999999999,46.0,0.2996989059993326
47,Deepspeech,0.0,0.21800944098705125,0.22054235320551965,47,FlexiBO+GP-Log,0.0016453542480288808,308.3999999999999,47.0,0.2996989059993326
48,Deepspeech,0.0,0.3390392236066048,0.3048678137115868,48,FlexiBO+GP-Log,0.0027087561809102825,308.3999999999999,48.0,0.2996989059993326
49,Deepspeech,25.7,0.138387093924829,0.22822010318615998,49,FlexiBO+GP-Log,0.006137636487696693,334.0999999999999,49.0,0.2991901071279818
50,Deepspeech,25.7,0.5693941936600531,0.2540138154864202,50,FlexiBO+GP-Log,0.00330881786724756,359.7999999999999,50.0,0.2991901071279818
51,Deepspeech,0.0,0.15011333039529476,0.4143572428398088,51,FlexiBO+GP-Log,0.0005104138455243179,359.7999999999999,51.0,0.2991901071279818
52,Deepspeech,0.0,0.3750575203933249,0.2749465762596591,52,FlexiBO+GP-Log,0.0006768771015872899,359.7999999999999,52.0,0.2991901071279818
53,Deepspeech,25.7,0.259008567221605,0.19945093879211198,53,FlexiBO+GP-Log,0.0035288192067443143,385.4999999999999,53.0,0.29871265414295833
54,Deepspeech,0.0,0.4969708102467478,0.2683502478760481,54,FlexiBO+GP-Log,0.0002694984249447785,385.4999999999999,54.0,0.29871265414295833
55,Deepspeech,25.7,0.5120366039569453,0.4534528928291425,55,FlexiBO+GP-Log,0.007197332962185343,411.1999999999999,55.0,0.29871265414295833
56,Deepspeech,25.7,0.5956248334263586,0.28018663254750825,56,FlexiBO+GP-Log,0.005758711790735096,436.89999999999986,56.0,0.29871265414295833
57,Deepspeech,0.0,0.24875114410253715,0.4906021748583906,57,FlexiBO+GP-Log,0.00862900596013805,436.89999999999986,57.0,0.29871265414295833
58,Deepspeech,0.0,0.2662721837889692,0.2125856344251685,58,FlexiBO+GP-Log,0.0010264551418574508,436.89999999999986,58.0,0.29871265414295833
59,Deepspeech,0.0,0.4050168271494268,0.21339368361411631,59,FlexiBO+GP-Log,0.00024256687858557392,436.89999999999986,59.0,0.29871265414295833
60,Deepspeech,25.7,0.5190562064598984,0.364358080658486,60,FlexiBO+GP-Log,0.0032291145716610878,462.59999999999985,60.0,0.29871265414295833
61,Deepspeech,0.0,0.2339778979897301,0.2255960809234228,61,FlexiBO+GP-Log,0.0009854403842647864,462.59999999999985,61.0,0.29871265414295833
62,Deepspeech,0.0,0.33586304526479305,0.3531910575004669,62,FlexiBO+GP-Log,0.0069455379074826575,462.59999999999985,62.0,0.29871265414295833
63,Deepspeech,25.7,0.1540404295363413,0.3739567500764572,63,FlexiBO+GP-Log,0.00024662556937409707,488.29999999999984,63.0,0.29871265414295833
64,Deepspeech,0.0,0.5719875490641474,0.22240266603992606,64,FlexiBO+GP-Log,0.006665868525624014,488.29999999999984,64.0,0.29871265414295833
65,Deepspeech,25.7,0.3591014432735313,0.2431761662717072,65,FlexiBO+GP-Log,9.593748740711396e-05,513.9999999999999,65.0,0.29871265414295833
66,Deepspeech,0.0,0.4312368582438222,0.1998320748420116,66,FlexiBO+GP-Log,0.0035368185788029922,513.9999999999999,66.0,0.29871265414295833
67,Deepspeech,25.7,0.4729596042175,0.3761712685412626,67,FlexiBO+GP-Log,0.00880460260394339,539.6999999999999,67.0,0.29871265414295833
68,Deepspeech,0.0,0.460813383902815,0.4216702453424193,68,FlexiBO+GP-Log,0.009930169369400978,539.6999999999999,68.0,0.29871265414295833
69,Deepspeech,0.0,0.5735555590484022,0.3984133391741965,69,FlexiBO+GP-Log,0.0002771932051717818,539.6999999999999,69.0,0.29871265414295833
70,Deepspeech,0.0,0.5494232161957942,0.33624114997062243,70,FlexiBO+GP-Log,0.004519601849571809,539.6999999999999,70.0,0.29871265414295833
71,Deepspeech,0.0,0.445085199781782,0.31911609520533124,71,FlexiBO+GP-Log,0.0027549310917755264,539.6999999999999,71.0,0.29871265414295833
72,Deepspeech,0.0,0.23879188730604545,0.44214295605702003,72,FlexiBO+GP-Log,0.002777702672454937,539.6999999999999,72.0,0.29871265414295833
73,Deepspeech,25.7,0.3554135020389094,0.21350950531258475,73,FlexiBO+GP-Log,0.000914482449456172,565.4,73.0,0.29871265414295833
74,Deepspeech,0.0,0.16618538938808952,0.4192576261652664,74,FlexiBO+GP-Log,0.0030907741311145755,565.4,74.0,0.29871265414295833
75,Deepspeech,0.0,0.471217535327599,0.2950304301378721,75,FlexiBO+GP-Log,0.002446582954726164,565.4,75.0,0.29871265414295833
76,Deepspeech,25.7,0.5667469817590735,0.3901796403306876,76,FlexiBO+GP-Log,0.008204257454525852,591.1,76.0,0.29871265414295833
77,Deepspeech,0.0,0.1996464226401673,0.3731454260803903,77,FlexiBO+GP-Log,0.006458430633269625,591.1,77.0,0.29871265414295833
78,Deepspeech,25.7,0.2945112745863381,0.2189547261011908,78,FlexiBO+GP-Log,0.009481761553708331,616.8000000000001,78.0,0.29871265414295833
79,Deepspeech,0.0,0.5687921561333296,0.2889281460688569,79,FlexiBO+GP-Log,0.003690318427995924,616.8000000000001,79.0,0.29871265414295833
80,Deepspeech,0.0,0.08839413293561503,0.273305905613444,80,FlexiBO+GP-Log,0.006441328280944796,616.8000000000001,80.0,0.27594090859970866
81,Deepspeech,25.7,0.4711820310415374,0.4670470300958695,81,FlexiBO+GP-Log,0.0042160160800402005,642.5000000000001,81.0,0.27594090859970866
82,Deepspeech,0.0,0.16277038657092124,0.40267267764784176,82,FlexiBO+GP-Log,0.0015064118285439956,642.5000000000001,82.0,0.27594090859970866
83,Deepspeech,25.7,0.20737048428624166,0.2470748923108281,83,FlexiBO+GP-Log,0.004559920316771949,668.2000000000002,83.0,0.27594090859970866
84,Deepspeech,25.7,0.3923413027359446,0.493255965504506,84,FlexiBO+GP-Log,0.00866276674093865,693.9000000000002,84.0,0.27594090859970866
85,Deepspeech,0.0,0.4549934967946715,0.24917387906520794,85,FlexiBO+GP-Log,0.0011576832732170573,693.9000000000002,85.0,0.27594090859970866
86,Deepspeech,0.0,0.5561012756333932,0.2344026333846824,86,FlexiBO+GP-Log,0.006500332353627418,693.9000000000002,86.0,0.27594090859970866
87,Deepspeech,0.0,0.2443713500312339,0.34436420902974874,87,FlexiBO+GP-Log,0.009548866965369772,693.9000000000002,87.0,0.27594090859970866
88,Deepspeech,0.0,0.18845095787360933,0.23089870922428266,88,FlexiBO+GP-Log,0.004450957831219223,693.9000000000002,88.0,0.27594090859970866
89,Deepspeech,25.7,0.20640050000153887,0.21295123187209397,89,FlexiBO+GP-Log,0.0063370769520081,719.6000000000003,89.0,0.27585409219423085
90,Deepspeech,25.7,0.21953385699231776,0.29420764275669997,90,FlexiBO+GP-Log,0.0010130156782342027,745.3000000000003,90.0,0.27585409219423085
91,Deepspeech,25.7,0.4194073703628478,0.2225682885664901,91,FlexiBO+GP-Log,0.00714915464380619,771.0000000000003,91.0,0.27585409219423085
92,Deepspeech,0.0,0.3051904526010876,0.2465845812644145,92,FlexiBO+GP-Log,0.0046975231780088215,771.0000000000003,92.0,0.27585409219423085
93,Deepspeech,25.7,0.4082945598736224,0.4113020741473648,93,FlexiBO+GP-Log,0.001921400293503881,796.7000000000004,93.0,0.27585409219423085
94,Deepspeech,0.0,0.5082729856553562,0.2726332633959405,94,FlexiBO+GP-Log,0.0056617587153451965,796.7000000000004,94.0,0.27585409219423096
95,Deepspeech,25.7,0.4887815171740857,0.3121415221699271,95,FlexiBO+GP-Log,0.00868299485247798,822.4000000000004,95.0,0.27585409219423096
96,Deepspeech,0.0,0.4022892470035456,0.37920420547553824,96,FlexiBO+GP-Log,0.0056917258171444865,822.4000000000004,96.0,0.27585409219423096
97,Deepspeech,0.0,0.28531729401977474,0.3320274814750745,97,FlexiBO+GP-Log,0.008182866990042836,822.4000000000004,97.0,0.27585409219423096
98,Deepspeech,25.7,0.18029352175999694,0.4271532471989321,98,FlexiBO+GP-Log,0.0014592525665720402,848.1000000000005,98.0,0.27585409219423096
99,Deepspeech,0.0,0.12475922938931427,0.3008970474573822,99,FlexiBO+GP-Log,0.004310567400068664,848.1000000000005,99.0,0.27585409219423096
100,Deepspeech,0.0,0.4796457883140792,0.2196278959371676,100,FlexiBO+GP-Log,0.0011456876790214075,848.1000000000005,100.0,0.27585409219423096
101,Deepspeech,0.0,0.35049634575767397,0.4869770503828015,101,FlexiBO+GP-Log,0.008849879315322095,848.1000000000005,101.0,0.27585409219423096
102,Deepspeech,0.0,0.4953257280691325,0.3724516355913855,102,FlexiBO+GP-Log,0.0038946923152278702,848.1000000000005,102.0,0.27585409219423085
103,Deepspeech,0.0,0.5726327311720277,0.24473032932105826,103,FlexiBO+GP-Log,0.002260137074009113,848.1000000000005,103.0,0.27585409219423085
104,Deepspeech,0.0,0.1951942692563632,0.44998715589608296,104,FlexiBO+GP-Log,0.009508899866666929,848.1000000000005,104.0,0.27585409219423085
105,Deepspeech,25.7,0.5334832076829608,0.3623875423484637,105,FlexiBO+GP-Log,0.008378993222800675,873.8000000000005,105.0,0.27585409219423085
106,Deepspeech,25.7,0.5371503332575766,0.2614097239662133,106,FlexiBO+GP-Log,0.007292174222964056,899.5000000000006,106.0,0.27585409219423085
107,Deepspeech,25.7,0.5723496741458289,0.4878204774194266,107,FlexiBO+GP-Log,0.0068658643425249894,925.2000000000006,107.0,0.27585409219423096
108,Deepspeech,25.7,0.21748070759860602,0.31526538126867976,108,FlexiBO+GP-Log,0.005857519901227218,950.9000000000007,108.0,0.27585409219423096
109,Deepspeech,0.0,0.3003879121068891,0.3037057989244937,109,FlexiBO+GP-Log,0.006070278498042754,950.9000000000007,109.0,0.27585409219423096
110,Deepspeech,0.0,0.4053406329673056,0.30996731061724664,110,FlexiBO+GP-Log,0.0016862099961152132,950.9000000000007,110.0,0.27585409219423096
111,Deepspeech,0.0,0.2649543760129669,0.19794205836907,111,FlexiBO+GP-Log,0.00895045702863265,950.9000000000007,111.0,0.27474499624215376
112,Deepspeech,0.0,0.09840628822164399,0.3647598697820453,112,FlexiBO+GP-Log,0.0035171218235167533,950.9000000000007,112.0,0.27474499624215376
113,Deepspeech,0.0,0.5784577777230709,0.2731333167841612,113,FlexiBO+GP-Log,0.0077196514455218565,950.9000000000007,113.0,0.27474499624215376
114,Deepspeech,0.0,0.19359510610837105,0.214036428140647,114,FlexiBO+GP-Log,0.009270445084056049,950.9000000000007,114.0,0.2746701795089983
115,Deepspeech,0.0,0.4772206338264278,0.3841690993233521,115,FlexiBO+GP-Log,0.0031321958194877103,950.9000000000007,115.0,0.2746701795089983
116,Deepspeech,0.0,0.4423715468736915,0.4765014358212345,116,FlexiBO+GP-Log,0.007739672378607812,950.9000000000007,116.0,0.2746701795089983
117,Deepspeech,0.0,0.4284146483977054,0.3381274453660589,117,FlexiBO+GP-Log,0.002095191964068619,950.9000000000007,117.0,0.2746701795089983
118,Deepspeech,0.0,0.3402875464035732,0.3314354820164529,118,FlexiBO+GP-Log,0.006405781095465415,950.9000000000007,118.0,0.2746701795089983
119,Deepspeech,25.7,0.5480390525463384,0.4894500518549802,119,FlexiBO+GP-Log,0.007668162792011648,976.6000000000007,119.0,0.2746701795089983
120,Deepspeech,0.0,0.368301060843058,0.3727982271636228,120,FlexiBO+GP-Log,0.009082358707157913,976.6000000000007,120.0,0.2746701795089983
121,Deepspeech,0.0,0.5197995112818304,0.4809575743927219,121,FlexiBO+GP-Log,0.0032940802737471482,976.6000000000007,121.0,0.2746701795089983
122,Deepspeech,0.0,0.4024377113856907,0.2989631500940346,122,FlexiBO+GP-Log,0.00899623643998815,976.6000000000007,122.0,0.2746701795089983
123,Deepspeech,25.7,0.10193317953148387,0.3401471531248785,123,FlexiBO+GP-Log,0.0012795679956566774,1002.3000000000008,123.0,0.2746701795089983
124,Deepspeech,0.0,0.3579103014689502,0.2806202680075911,124,FlexiBO+GP-Log,0.003304163536350432,1002.3000000000008,124.0,0.2746701795089983
125,Deepspeech,0.0,0.17037250210246202,0.22063136751352802,125,FlexiBO+GP-Log,0.001401598678807241,1002.3000000000008,125.0,0.2745531113790232
126,Deepspeech,0.0,0.216087380182406,0.21041836494540608,126,FlexiBO+GP-Log,0.005737464064522242,1002.3000000000008,126.0,0.2745459060480364
127,Deepspeech,25.7,0.3026275926900788,0.4635864065352081,127,FlexiBO+GP-Log,0.005559050280985624,1028.0000000000007,127.0,0.2745459060480364
128,Deepspeech,25.7,0.5481872235888611,0.22636988149519,128,FlexiBO+GP-Log,0.006891769531814032,1053.7000000000007,128.0,0.2745459060480364
129,Deepspeech,25.7,0.2955746370978881,0.3074100142952746,129,FlexiBO+GP-Log,0.001655628693238237,1079.4000000000008,129.0,0.2745459060480364
130,Deepspeech,0.0,0.5574788969745049,0.3400086375494453,130,FlexiBO+GP-Log,2.547138171688279e-05,1079.4000000000008,130.0,0.2745459060480364
131,Deepspeech,0.0,0.5917430522280487,0.4425611045830863,131,FlexiBO+GP-Log,0.001286897835419375,1079.4000000000008,131.0,0.2745459060480365
132,Deepspeech,25.7,0.4785846851753873,0.4899334083065509,132,FlexiBO+GP-Log,0.0006475100325760973,1105.1000000000008,132.0,0.2745459060480365
133,Deepspeech,0.0,0.3977386988156309,0.4709873923341436,133,FlexiBO+GP-Log,0.006406056960714001,1105.1000000000008,133.0,0.27454590604803664
134,Deepspeech,0.0,0.3642868086879939,0.4786859481150181,134,FlexiBO+GP-Log,0.004543808525281158,1105.1000000000008,134.0,0.27454590604803664
135,Deepspeech,0.0,0.4146654408295105,0.3424512011576104,135,FlexiBO+GP-Log,0.008008804789316674,1105.1000000000008,135.0,0.2745459060480365
136,Deepspeech,0.0,0.5163268033906939,0.37929662750969306,136,FlexiBO+GP-Log,0.008497872406077859,1105.1000000000008,136.0,0.2745459060480365
137,Deepspeech,0.0,0.2063347160814087,0.4467522597835004,137,FlexiBO+GP-Log,0.007173070751881886,1105.1000000000008,137.0,0.2745459060480365
138,Deepspeech,0.0,0.5271572557258617,0.23663333162812986,138,FlexiBO+GP-Log,0.007008926539131433,1105.1000000000008,138.0,0.2745459060480365
139,Deepspeech,0.0,0.21565730689264365,0.3529453038003081,139,FlexiBO+GP-Log,0.00911829702437255,1105.1000000000008,139.0,0.2745459060480365
140,Deepspeech,25.7,0.226593788709554,0.2097581074367918,140,FlexiBO+GP-Log,0.005973996621903336,1130.8000000000009,140.0,0.2745459060480365
141,Deepspeech,0.0,0.15465854581824007,0.3344780924308365,141,FlexiBO+GP-Log,0.00984611911911208,1130.8000000000009,141.0,0.2745459060480365
142,Deepspeech,0.0,0.1334041622088144,0.4991241941676451,142,FlexiBO+GP-Log,0.0058754149387785825,1130.8000000000009,142.0,0.2745459060480365
143,Deepspeech,0.0,0.4197654420931348,0.3517071682867484,143,FlexiBO+GP-Log,0.008736693993997164,1130.8000000000009,143.0,0.2745459060480365
144,Deepspeech,25.7,0.5617037716694787,0.3575594502023581,144,FlexiBO+GP-Log,0.0009743932963489711,1156.500000000001,144.0,0.27454590604803664
145,Deepspeech,0.0,0.2636005130080709,0.4061321948408779,145,FlexiBO+GP-Log,0.0042552123529757645,1156.500000000001,145.0,0.27454590604803664
146,Deepspeech,25.7,0.5592824524922003,0.2503040744380371,146,FlexiBO+GP-Log,0.0012341246992750188,1182.200000000001,146.0,0.27454590604803664
147,Deepspeech,0.0,0.4191339811256104,0.38035808742156735,147,FlexiBO+GP-Log,0.0041522164085577426,1182.200000000001,147.0,0.27454590604803664
148,Deepspeech,0.0,0.3818178964433301,0.4383129473507865,148,FlexiBO+GP-Log,0.00984804359598242,1182.200000000001,148.0,0.27454590604803664
149,Deepspeech,0.0,0.5574767903074691,0.3613091687527734,149,FlexiBO+GP-Log,0.00927535585322592,1182.200000000001,149.0,0.27454590604803664
150,Deepspeech,0.0,0.5519671668632253,0.4462699459075575,150,FlexiBO+GP-Log,0.005769245465502361,1182.200000000001,150.0,0.27454590604803664
151,Deepspeech,0.0,0.3557047837441155,0.426422825132989,151,FlexiBO+GP-Log,0.0044421136766555755,1182.200000000001,151.0,0.27454590604803664
152,Deepspeech,0.0,0.1992132912326538,0.3002518370356456,152,FlexiBO+GP-Log,0.008448914652363828,1182.200000000001,152.0,0.27454590604803664
153,Deepspeech,0.0,0.5373197775297545,0.3418871564025082,153,FlexiBO+GP-Log,0.007182310727299905,1182.200000000001,153.0,0.27454590604803664
154,Deepspeech,25.7,0.2607052794060665,0.4626163061265319,154,FlexiBO+GP-Log,0.006033498710402472,1207.900000000001,154.0,0.27454590604803664
155,Deepspeech,0.0,0.3005178445823641,0.2787117001613864,155,FlexiBO+GP-Log,0.009451257851964772,1207.900000000001,155.0,0.27454590604803664
156,Deepspeech,0.0,0.3484949508482562,0.3289649309704894,156,FlexiBO+GP-Log,0.0031388724155555284,1207.900000000001,156.0,0.27454590604803664
157,Deepspeech,0.0,0.17565599479045102,0.2669435879679445,157,FlexiBO+GP-Log,0.0037977307279864338,1207.900000000001,157.0,0.27454590604803664
158,Deepspeech,0.0,0.4694290630129625,0.4762119247173503,158,FlexiBO+GP-Log,0.009825662202977486,1207.900000000001,158.0,0.27454590604803664
159,Deepspeech,0.0,0.38653495301945695,0.3681429470090637,159,FlexiBO+GP-Log,0.0038358761575836772,1207.900000000001,159.0,0.27454590604803664
160,Deepspeech,0.0,0.16206505772356036,0.4555242262509454,160,FlexiBO+GP-Log,0.0008857584194293898,1207.900000000001,160.0,0.27454590604803664
161,Deepspeech,0.0,0.5359009982070951,0.3954074437380145,161,FlexiBO+GP-Log,0.007422397229218539,1207.900000000001,161.0,0.27454590604803664
162,Deepspeech,0.0,0.3740640783031829,0.2179215845188508,162,FlexiBO+GP-Log,0.008181444221603926,1207.900000000001,162.0,0.27454590604803664
163,Deepspeech,0.0,0.3387519166086909,0.3921310950423502,163,FlexiBO+GP-Log,0.0009063119721976377,1207.900000000001,163.0,0.27454590604803664
164,Deepspeech,0.0,0.15186354158899906,0.24180760437780466,164,FlexiBO+GP-Log,0.0073604365018777014,1207.900000000001,164.0,0.27454590604803664
165,Deepspeech,0.0,0.4594488417907371,0.3314974257003044,165,FlexiBO+GP-Log,0.0068517344695265565,1207.900000000001,165.0,0.27454590604803664
166,Deepspeech,25.7,0.4812720743916198,0.4880483276153999,166,FlexiBO+GP-Log,0.0017109724735587506,1233.600000000001,166.0,0.27454590604803664
167,Deepspeech,0.0,0.16084189708910962,0.24173174170741785,167,FlexiBO+GP-Log,0.0058593844306973385,1233.600000000001,167.0,0.27454590604803664
168,Deepspeech,0.0,0.1412971747233355,0.2749667801928583,168,FlexiBO+GP-Log,0.0016154902602119087,1233.600000000001,168.0,0.27454590604803664
169,Deepspeech,0.0,0.22970171403432324,0.4734206296861494,169,FlexiBO+GP-Log,0.0038883626639466453,1233.600000000001,169.0,0.27454590604803664
170,Deepspeech,0.0,0.5087526788691987,0.2934518118129216,170,FlexiBO+GP-Log,0.003160232315909609,1233.600000000001,170.0,0.27454590604803664
171,Deepspeech,25.7,0.4307232320299742,0.3850491422428639,171,FlexiBO+GP-Log,0.009087620770042932,1259.300000000001,171.0,0.27454590604803675
172,Deepspeech,0.0,0.5512334198563973,0.3560886102640294,172,FlexiBO+GP-Log,0.0018254699947358253,1259.300000000001,172.0,0.27454590604803675
173,Deepspeech,25.7,0.3055743500401143,0.3022134397810876,173,FlexiBO+GP-Log,0.00815645067175872,1285.0000000000011,173.0,0.27454590604803675
174,Deepspeech,0.0,0.3754757675408607,0.3977962060998823,174,FlexiBO+GP-Log,0.0074200382400196425,1285.0000000000011,174.0,0.27454590604803675
175,Deepspeech,0.0,0.3617468817809277,0.21794980036560133,175,FlexiBO+GP-Log,0.009630362780430808,1285.0000000000011,175.0,0.27454590604803675
176,Deepspeech,0.0,0.2471114018434687,0.27336204981607704,176,FlexiBO+GP-Log,0.007902508306225658,1285.0000000000011,176.0,0.27454590604803675
177,Deepspeech,0.0,0.426198416448692,0.20402461802807365,177,FlexiBO+GP-Log,0.0049450595081440936,1285.0000000000011,177.0,0.27454590604803675
178,Deepspeech,25.7,0.4688537745293797,0.2583196211312017,178,FlexiBO+GP-Log,0.0023200457380688666,1310.7000000000012,178.0,0.27454590604803675
179,Deepspeech,0.0,0.44018217788572,0.27464771651527503,179,FlexiBO+GP-Log,0.007090496741074778,1310.7000000000012,179.0,0.27454590604803675
180,Deepspeech,0.0,0.4850452886497338,0.3619341818673558,180,FlexiBO+GP-Log,0.007700337361111603,1310.7000000000012,180.0,0.27454590604803675
181,Deepspeech,0.0,0.4014974738640997,0.2894663087038749,181,FlexiBO+GP-Log,0.005210730258971774,1310.7000000000012,181.0,0.27454590604803664
