,Energy,Error,Method,Architecture
365,0.20833556165053402,0.14041123629370802,FlexiBO+GP-No Cost,MobileNet
366,0.191533823308453,0.14830895099208302,FlexiBO+GP-No Cost,MobileNet
367,0.17404046114706098,0.149062459624935,FlexiBO+GP-No Cost,MobileNet
368,0.16832064338520902,0.15089509920831398,FlexiBO+GP-No Cost,MobileNet
369,0.166318275002356,0.15232613467949602,FlexiBO+GP-No Cost,MobileNet
370,0.156210857380059,0.154576103674266,FlexiBO+GP-No Cost,MobileNet
371,0.15196799881835502,0.160202413850755,FlexiBO+GP-No Cost,MobileNet
372,0.141947116302878,0.170245925227671,FlexiBO+GP-No Cost,MobileNet
373,0.082900123003109,0.180411236293708,FlexiBO+GP-No Cost,MobileNet
374,0.072225261222442,0.19022342822893304,FlexiBO+GP-No Cost,MobileNet
375,0.069465662268605,0.222296776379731,FlexiBO+GP-No Cost,MobileNet
376,0.264445123550639,0.19377660136363298,FlexiBO+RF-No Cost,MobileNet
377,0.248683421065365,0.200605760976505,FlexiBO+RF-No Cost,MobileNet
378,0.22210857380059199,0.20605760976505,FlexiBO+RF-No Cost,MobileNet
379,0.219405128440203,0.22130550645558897,FlexiBO+RF-No Cost,MobileNet
380,0.12397363709753399,0.30165438438307596,FlexiBO+RF-No Cost,MobileNet
381,0.091694656622686,0.322296776379731,FlexiBO+RF-No Cost,MobileNet
382,0.28827425009739,0.17379405544782098,FlexiBO+GP-No Cost,ResNet
383,0.26312137284868103,0.18372149077926397,FlexiBO+GP-No Cost,ResNet
384,0.240297164204449,0.196862145589165,FlexiBO+GP-No Cost,ResNet
385,0.225135596775644,0.20686214558916502,FlexiBO+GP-No Cost,ResNet
386,0.18187448183552601,0.21191122935319603,FlexiBO+GP-No Cost,ResNet
387,0.17655049793733102,0.251473605823255,FlexiBO+GP-No Cost,ResNet
388,0.16840230539490397,0.319290824132182,FlexiBO+GP-No Cost,ResNet
389,0.154576628409897,0.32533169187073496,FlexiBO+GP-No Cost,ResNet
390,0.12782555712045401,0.338977014075185,FlexiBO+GP-No Cost,ResNet
391,0.48286436326950605,0.19037001057173603,FlexiBO+RF-No Cost,ResNet
392,0.319772157462069,0.203365592884083,FlexiBO+RF-No Cost,ResNet
393,0.299371899753279,0.21937086745156895,FlexiBO+RF-No Cost,ResNet
394,0.21301928820432897,0.22091598658477898,FlexiBO+RF-No Cost,ResNet
395,0.20538791165982398,0.22334686184846103,FlexiBO+RF-No Cost,ResNet
396,0.200843047356487,0.232110842594117,FlexiBO+RF-No Cost,ResNet
397,0.19250247220640695,0.23708674515688002,FlexiBO+RF-No Cost,ResNet
398,0.137502022714333,0.25689988562036703,FlexiBO+RF-No Cost,ResNet
399,0.12329068152987101,0.363861312278743,FlexiBO+RF-No Cost,ResNet
400,0.480010402392551,0.15103207089988502,FlexiBO+GP-No Cost,SqueezeNet
401,0.29958557134807595,0.15800051006076501,FlexiBO+GP-No Cost,SqueezeNet
402,0.294651103087043,0.160021119011988,FlexiBO+GP-No Cost,SqueezeNet
403,0.237099932984586,0.160298108406603,FlexiBO+GP-No Cost,SqueezeNet
