,Unnamed: 0,model_name,sample,size,system_name,config_name,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,power_consumption,number_of_cores
311,311,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config311,1,1,0,0,345600,1,140250000,1,1866000000,1.0466416676839192,2106.6666666666665,2
312,312,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config312,1,1,0,0,345600,1,497250000,1,1062400000,0.6451104746924506,1710.0,2
313,313,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config313,1,1,0,0,345600,1,497250000,1,1331200000,0.5777342054578993,1600.0,2
314,314,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config314,1,1,0,0,345600,1,497250000,1,1600000000,0.5717239114973279,1701.4444444444446,2
315,315,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config315,1,1,0,0,345600,1,497250000,1,1866000000,0.5461295975579156,1692.7777777777776,2
316,316,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config316,1,1,0,0,345600,1,943500000,1,1062400000,0.5823097229003906,1997.7777777777774,2
317,317,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config317,1,1,0,0,345600,1,943500000,1,1331200000,0.5678252379099528,2057.0,2
318,318,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config318,1,1,0,0,345600,1,943500000,1,1600000000,0.5509665807088217,1972.4444444444446,2
319,319,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config319,1,1,0,0,345600,1,943500000,1,1866000000,0.5461061265733507,2031.111111111111,2
320,320,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config320,1,1,0,0,499200,1,1300500000,1,1062400000,0.3722573121388753,3538.111111111111,2
321,321,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config321,1,1,0,0,499200,1,1300500000,1,1331200000,0.33956501219007706,3546.444444444445,2
322,322,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config322,1,1,0,0,499200,1,1300500000,1,1600000000,0.28567610846625435,3275.0,2
323,323,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config323,1,1,0,0,499200,1,1300500000,1,1866000000,0.2978161440955268,3358.888888888889,2
324,324,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config324,1,1,0,0,499200,1,140250000,1,1062400000,1.0565002759297688,2675.555555555555,2
325,325,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config325,1,1,0,0,499200,1,140250000,1,1331200000,1.0191757678985596,2615.222222222222,2
326,326,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config326,1,1,0,0,499200,1,140250000,1,1600000000,0.9948393503824868,2757.888888888889,2
327,327,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config327,1,1,0,0,499200,1,140250000,1,1866000000,0.9882009029388428,2800.111111111111,2
328,328,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config328,1,1,0,0,499200,1,497250000,1,1062400000,0.4560609923468696,1946.7777777777774,2
329,329,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config329,1,1,0,0,499200,1,497250000,1,1331200000,0.40943437152438694,1912.4444444444446,2
330,330,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config330,1,1,0,0,499200,1,497250000,1,1600000000,0.40347210566202796,1938.111111111111,2
331,331,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config331,1,1,0,0,499200,1,497250000,1,1866000000,0.3943275345696343,2005.333333333333,2
332,332,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config332,1,1,0,0,499200,1,943500000,1,1062400000,0.4075993431939019,2395.8888888888887,2
333,333,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config333,1,1,0,0,499200,1,943500000,1,1331200000,0.3682843049367269,2396.1111111111113,2
334,334,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config334,1,1,0,0,499200,1,943500000,1,1600000000,0.35676799880133736,2395.222222222222,2
335,335,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config335,1,1,0,0,499200,1,943500000,1,1866000000,0.3510308530595567,2412.1111111111113,2
336,336,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config336,1,1,0,0,652800,1,1300500000,1,1062400000,0.3308776219685872,4054.222222222222,2
337,337,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config337,1,1,0,0,652800,1,1300500000,1,1331200000,0.3091990152994792,4155.88888888889,2
338,338,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config338,1,1,0,0,652800,1,1300500000,1,1600000000,0.2525362703535292,3816.0,2
339,339,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config339,1,1,0,0,652800,1,1300500000,1,1866000000,0.28918899430169004,4061.0,2
340,340,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config340,1,1,0,0,652800,1,140250000,1,1062400000,0.9568718804253472,3056.666666666666,2
341,341,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config341,1,1,0,0,652800,1,140250000,1,1331200000,0.9882461494869657,3232.222222222222,2
342,342,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config342,1,1,0,0,652800,1,140250000,1,1600000000,0.9690343538920084,3350.111111111111,2
343,343,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config343,1,1,0,0,652800,1,140250000,1,1866000000,0.957331789864434,3358.555555555555,2
344,344,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config344,1,1,0,0,652800,1,497250000,1,1062400000,0.3940648237864177,2226.555555555555,2
345,345,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config345,1,1,0,0,652800,1,497250000,1,1331200000,0.3957574897342258,2328.1111111111113,2
346,346,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config346,1,1,0,0,652800,1,497250000,1,1600000000,0.3814709186553955,2285.777777777778,2
347,347,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config347,1,1,0,0,652800,1,497250000,1,1866000000,0.3656912114885118,2361.1111111111113,2
348,348,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config348,1,1,0,0,652800,1,943500000,1,1062400000,0.3315789699554443,2683.8888888888887,2
349,349,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config349,1,1,0,0,652800,1,943500000,1,1331200000,0.3130998346540663,2734.444444444445,2
350,350,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config350,1,1,0,0,652800,1,943500000,1,1600000000,0.29636311531066895,2801.666666666666,2
351,351,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config351,1,1,0,0,652800,1,943500000,1,1866000000,0.2863765557607015,2810.111111111111,2
352,352,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config352,1,1,0,0,806400,1,1300500000,1,1062400000,0.2850203514099121,4350.444444444444,2
353,353,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config353,1,1,0,0,806400,1,1300500000,1,1331200000,0.2820305559370253,4214.333333333333,2
354,354,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config354,1,1,0,0,806400,1,1300500000,1,1600000000,0.2598416805267334,4612.11111111111,2
355,355,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config355,1,1,0,0,806400,1,1300500000,1,1866000000,0.25357982847425675,4670.11111111111,2
356,356,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config356,1,1,0,0,806400,1,140250000,1,1062400000,0.9394378662109376,3520.777777777778,2
357,357,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config357,1,1,0,0,806400,1,140250000,1,1331200000,0.9273615413241916,3714.555555555556,2
358,358,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config358,1,1,0,0,806400,1,140250000,1,1600000000,0.9514565732744004,3934.555555555556,2
359,359,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config359,1,1,0,0,806400,1,140250000,1,1866000000,0.9659308327568902,3942.333333333334,2
360,360,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config360,1,1,0,0,806400,1,497250000,1,1062400000,0.4374623033735487,2742.777777777778,2
361,361,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config361,1,1,0,0,806400,1,497250000,1,1331200000,0.4137889014350043,2810.555555555555,2
362,362,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config362,1,1,0,0,806400,1,497250000,1,1600000000,0.3930894268883599,2810.444444444445,2
363,363,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config363,1,1,0,0,806400,1,497250000,1,1866000000,0.3875001006656223,2986.888888888889,2
364,364,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config364,1,1,0,0,806400,1,943500000,1,1062400000,0.3014457490709093,2904.222222222222,2
365,365,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config365,1,1,0,0,806400,1,943500000,1,1331200000,0.27607258160909015,3022.333333333334,2
366,366,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config366,1,1,0,0,806400,1,943500000,1,1600000000,0.2691179911295573,3038.333333333334,2
367,367,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config367,1,1,0,0,806400,1,943500000,1,1866000000,0.2589956654442681,3063.333333333334,2
368,368,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config368,1,1,0,0,960000,1,1300500000,1,1062400000,0.2888918982611762,4366.555555555556,2
369,369,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config369,1,1,0,0,960000,1,1300500000,1,1331200000,0.24131528536478675,4789.777777777777,2
370,370,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config370,1,1,0,0,960000,1,1300500000,1,1600000000,0.2282306353251139,4840.11111111111,2
371,371,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config371,1,1,0,0,960000,1,1300500000,1,1866000000,0.22452306747436526,4948.88888888889,2
372,372,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config372,1,1,0,0,960000,1,140250000,1,1062400000,0.9579361014895968,3950.666666666666,2
373,373,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config373,1,1,0,0,960000,1,140250000,1,1331200000,0.9268017874823676,4086.222222222222,2
374,374,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config374,1,1,0,0,960000,1,140250000,1,1600000000,0.9122769832611084,4383.88888888889,2
375,375,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config375,1,1,0,0,960000,1,140250000,1,1866000000,0.9068390528361002,4390.666666666667,2
376,376,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config376,1,1,0,0,960000,1,497250000,1,1062400000,0.3887306319342719,2861.222222222222,2
377,377,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config377,1,1,0,0,960000,1,497250000,1,1331200000,0.36889224582248265,3004.777777777778,2
378,378,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config378,1,1,0,0,960000,1,497250000,1,1600000000,0.34899987114800346,3064.111111111111,2
379,379,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config379,1,1,0,0,960000,1,497250000,1,1866000000,0.3474789460500081,3156.333333333334,2
380,380,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config380,1,1,0,0,960000,1,943500000,1,1062400000,0.28110310766432023,3182.888888888889,2
381,381,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config381,1,1,0,0,960000,1,943500000,1,1331200000,0.26380546887715656,3242.0,2
382,382,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config382,1,1,0,0,960000,1,943500000,1,1600000000,0.2466983530256483,3351.555555555555,2
383,383,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config383,1,1,0,0,960000,1,943500000,1,1866000000,0.2466782199011909,3401.222222222222,2
384,384,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config384,1,1,1,0,1113600,1,1300500000,1,1062400000,0.25059254964192706,5339.11111111111,3
385,385,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config385,1,1,1,0,1113600,1,1300500000,1,1331200000,0.22342957390679252,5338.444444444444,3
386,386,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config386,1,1,1,0,1113600,1,1300500000,1,1600000000,0.20815886391533744,5550.555555555556,3
387,387,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config387,1,1,1,0,1113600,1,1300500000,1,1866000000,0.20297956466674805,5590.11111111111,3
388,388,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config388,1,1,1,0,1113600,1,140250000,1,1062400000,0.9440549214680991,4510.444444444444,3
389,389,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config389,1,1,1,0,1113600,1,140250000,1,1331200000,0.9220071898566352,4822.555555555556,3
390,390,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config390,1,1,1,0,1113600,1,140250000,1,1600000000,0.9123595025804307,4941.444444444444,3
391,391,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config391,1,1,1,0,1113600,1,140250000,1,1866000000,0.8988527721828885,5040.88888888889,3
392,392,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config392,1,1,1,0,1113600,1,497250000,1,1062400000,0.3724114629957411,3259.444444444445,3
393,393,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config393,1,1,1,0,1113600,1,497250000,1,1331200000,0.35497119691636825,3454.222222222222,3
394,394,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config394,1,1,1,0,1113600,1,497250000,1,1600000000,0.3486841254764133,3605.888888888889,3
395,395,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config395,1,1,1,0,1113600,1,497250000,1,1866000000,0.3366636435190837,3554.222222222222,3
396,396,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config396,1,1,1,0,1113600,1,943500000,1,1062400000,0.27904873424106175,3597.0,3
397,397,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config397,1,1,1,0,1113600,1,943500000,1,1331200000,0.2584049701690674,3799.888888888889,3
398,398,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config398,1,1,1,0,1113600,1,943500000,1,1600000000,0.2551361719767253,3926.777777777778,3
399,399,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config399,1,1,1,0,1113600,1,943500000,1,1866000000,0.22797576586405435,3883.555555555556,3
400,400,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config400,1,1,1,0,1267200,1,1300500000,1,1062400000,0.23263854450649685,5474.333333333333,3
401,401,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config401,1,1,1,0,1267200,1,1300500000,1,1331200000,0.21530400382147896,5728.444444444444,3
402,402,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config402,1,1,1,0,1267200,1,1300500000,1,1600000000,0.21543690893385145,6073.333333333332,3
403,403,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config403,1,1,1,0,1267200,1,1300500000,1,1866000000,0.1945477326711019,6047.555555555556,3
404,404,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config404,1,1,1,0,1267200,1,140250000,1,1062400000,0.9319070445166694,4899.11111111111,3
405,405,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config405,1,1,1,0,1267200,1,140250000,1,1331200000,0.9349037276373968,5255.222222222223,3
406,406,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config406,1,1,1,0,1267200,1,140250000,1,1600000000,0.9175317552354599,5340.333333333333,3
407,407,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config407,1,1,1,0,1267200,1,140250000,1,1866000000,0.9174735811021592,5413.0,3
408,408,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config408,1,1,1,0,1267200,1,497250000,1,1062400000,0.36577272415161133,3462.666666666666,3
409,409,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config409,1,1,1,0,1267200,1,497250000,1,1331200000,0.3496507538689507,3639.888888888889,3
410,410,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config410,1,1,1,0,1267200,1,497250000,1,1600000000,0.3530900213453505,3858.888888888889,3
411,411,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config411,1,1,1,0,1267200,1,497250000,1,1866000000,0.336818880505032,3867.666666666666,3
412,412,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config412,1,1,1,0,1267200,1,943500000,1,1062400000,0.27709314558241105,3867.777777777778,3
413,413,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config413,1,1,1,0,1267200,1,943500000,1,1331200000,0.2702892356448703,4206.444444444444,3
414,414,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config414,1,1,1,0,1267200,1,943500000,1,1600000000,0.26725122663709855,4460.0,3
415,415,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config415,1,1,1,0,1267200,1,943500000,1,1866000000,0.2537199126349555,4442.0,3
416,416,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config416,1,1,1,0,1420800,1,1300500000,1,1062400000,0.2476851940155029,5981.666666666668,3
417,417,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config417,1,1,1,0,1420800,1,1300500000,1,1331200000,0.21655694643656412,6149.666666666668,3
418,418,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config418,1,1,1,0,1420800,1,1300500000,1,1600000000,0.2034421761830648,6368.88888888889,3
419,419,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config419,1,1,1,0,1420800,1,1300500000,1,1866000000,0.19919342464870876,6460.666666666668,3
420,420,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config420,1,1,1,0,1420800,1,140250000,1,1062400000,0.9191757573021784,5137.777777777777,3
421,421,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config421,1,1,1,0,1420800,1,140250000,1,1331200000,0.9321169588300916,5441.333333333333,3
422,422,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config422,1,1,1,0,1420800,1,140250000,1,1600000000,0.9002052413092719,5772.222222222223,3
423,423,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config423,1,1,1,0,1420800,1,140250000,1,1866000000,0.8909021218617758,5852.555555555556,3
424,424,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config424,1,1,1,0,1420800,1,497250000,1,1062400000,0.3771328926086426,3690.777777777778,3
425,425,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config425,1,1,1,0,1420800,1,497250000,1,1331200000,0.38277641932169604,4096.777777777777,3
426,426,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config426,1,1,1,0,1420800,1,497250000,1,1600000000,0.3598755730523003,4281.777777777777,3
427,427,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config427,1,1,1,0,1420800,1,497250000,1,1866000000,0.36051781972249347,4315.333333333333,3
428,428,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config428,1,1,1,0,1420800,1,943500000,1,1062400000,0.29884706603156197,4130.11111111111,3
429,429,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config429,1,1,1,0,1420800,1,943500000,1,1331200000,0.2811115052964952,4477.0,3
430,430,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config430,1,1,1,0,1420800,1,943500000,1,1600000000,0.25342663129170734,4544.555555555556,3
431,431,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config431,1,1,1,0,1420800,1,943500000,1,1866000000,0.2584375805324978,4687.11111111111,3
432,432,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config432,1,1,1,0,1574400,1,1300500000,1,1062400000,0.24524736404418945,6210.333333333332,3
433,433,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config433,1,1,1,0,1574400,1,1300500000,1,1331200000,0.23676093419392905,6903.333333333332,3
434,434,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config434,1,1,1,0,1574400,1,1300500000,1,1600000000,0.19985609584384495,6496.0,3
435,435,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config435,1,1,1,0,1574400,1,1300500000,1,1866000000,0.20187587208218044,6949.88888888889,3
436,436,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config436,1,1,1,0,1574400,1,140250000,1,1062400000,0.9311267799801296,5382.11111111111,3
437,437,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config437,1,1,1,0,1574400,1,140250000,1,1331200000,0.8993212381998698,5857.777777777777,3
438,438,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config438,1,1,1,0,1574400,1,140250000,1,1600000000,0.8942871623569064,5985.88888888889,3
439,439,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config439,1,1,1,0,1574400,1,140250000,1,1866000000,0.8942160871293809,6419.333333333332,3
440,440,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config440,1,1,1,0,1574400,1,497250000,1,1062400000,0.3903954558902317,4020.777777777778,3
441,441,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config441,1,1,1,0,1574400,1,497250000,1,1331200000,0.3655139340294732,4377.0,3
442,442,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config442,1,1,1,0,1574400,1,497250000,1,1600000000,0.35385897424485946,4383.11111111111,3
443,443,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config443,1,1,1,0,1574400,1,497250000,1,1866000000,0.3497709698147244,4433.777777777777,3
444,444,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config444,1,1,1,0,1574400,1,943500000,1,1062400000,0.2883772585127089,4307.88888888889,3
445,445,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config445,1,1,1,0,1574400,1,943500000,1,1331200000,0.26787874433729386,4671.555555555556,3
446,446,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config446,1,1,1,0,1574400,1,943500000,1,1600000000,0.252304024166531,4697.0,3
447,447,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config447,1,1,1,0,1574400,1,943500000,1,1866000000,0.2522943284776475,4813.88888888889,3
448,448,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config448,1,1,1,0,1728000,1,1300500000,1,1062400000,0.2652187877231174,6903.777777777777,3
449,449,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config449,1,1,1,0,1728000,1,1300500000,1,1331200000,0.21654290623135036,6776.222222222223,3
450,450,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config450,1,1,1,0,1728000,1,1300500000,1,1600000000,0.2376585536532932,7741.0,3
451,451,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config451,1,1,1,0,1728000,1,1300500000,1,1866000000,0.2176147566901313,7383.444444444444,3
452,452,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config452,1,1,1,0,1728000,1,140250000,1,1062400000,0.9155404832628038,5611.222222222223,3
453,453,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config453,1,1,1,0,1728000,1,140250000,1,1331200000,0.8961530791388618,5968.777777777777,3
454,454,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config454,1,1,1,0,1728000,1,140250000,1,1600000000,0.8915543291303847,6526.444444444444,3
455,455,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config455,1,1,1,0,1728000,1,140250000,1,1866000000,0.8871734672122531,6520.666666666668,3
456,456,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config456,1,1,1,0,1728000,1,497250000,1,1062400000,0.3967619736989339,4113.0,3
457,457,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config457,1,1,1,0,1728000,1,497250000,1,1331200000,0.3574551211463081,4375.11111111111,3
458,458,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config458,1,1,1,0,1728000,1,497250000,1,1600000000,0.3394219610426161,4646.0,3
459,459,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config459,1,1,1,0,1728000,1,497250000,1,1866000000,0.33686235215928817,4551.222222222223,3
460,460,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config460,1,1,1,0,1728000,1,943500000,1,1062400000,0.2886914412180583,4519.11111111111,3
461,461,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config461,1,1,1,0,1728000,1,943500000,1,1331200000,0.2602525552113851,4756.88888888889,3
462,462,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config462,1,1,1,0,1728000,1,943500000,1,1600000000,0.2516911029815674,4942.88888888889,3
463,463,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config463,1,1,1,0,1728000,1,943500000,1,1866000000,0.2387855052947998,4991.333333333333,3
464,464,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config464,1,1,1,0,1881600,1,1300500000,1,1062400000,0.2687533166673448,7089.777777777777,3
465,465,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config465,1,1,1,0,1881600,1,1300500000,1,1331200000,0.2430319521162245,7242.333333333332,3
466,466,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config466,1,1,1,0,1881600,1,1300500000,1,1600000000,0.20485854148864746,7223.666666666668,3
467,467,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config467,1,1,1,0,1881600,1,1300500000,1,1866000000,0.2243080139160156,7983.88888888889,3
468,468,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config468,1,1,1,0,1881600,1,140250000,1,1062400000,0.8995394706726074,5909.11111111111,3
469,469,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config469,1,1,1,0,1881600,1,140250000,1,1331200000,0.894685321384006,6475.333333333332,3
470,470,inceptionv3,ILSVRC2017_test_00002118.JPEG,400x400,TX2,Config470,1,1,1,0,1881600,1,140250000,1,1600000000,0.8871597184075249,6646.222222222223,3
